rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	839	838	0
2	Czech Republic	CZE	771	772	0
3	France	FRA	768	766	0
4	Spain	ESP	767	757	0
5	Germany	GER	734	735	0
6	Croatia	CRO	726	727	0
7	Norway	NOR	716	712	2
8	Argentina	ARG	713	717	-1
9	Romania	ROU	713	709	2
10	Italy	ITA	709	714	-2
11	Mexico	MEX	709	709	-1
12	England	ENG	688	683	0
13	Portugal	POR	686	671	0
14	Sweden	SWE	677	667	1
15	Yugoslavia	YUG	669	656	2
16	Netherlands	NED	664	668	-2
17	Denmark	DEN	660	661	-1
18	Paraguay	PAR	647	647	0
19	Russia	RUS	639	642	0
20	Scotland	SCO	630	606	8
21	Slovakia	SVK	625	620	1
22	USA	USA	621	621	-2
23	Chile	CHI	618	618	1
24	Ukraine	UKR	618	615	3
25	Austria	AUT	616	615	1
26	Colombia	COL	616	619	-3
27	Israel	ISR	614	618	-2
28	Morocco	MAR	613	620	-7
29	South Africa	RSA	594	591	2
30	Greece	GRE	591	568	7
31	Poland	POL	591	595	-2
32	Belgium	BEL	584	589	0
33	Tunisia	TUN	584	593	-3
34	Zambia	ZAM	581	582	-1
35	Republic of Ireland	IRL	578	576	-1
36	Bulgaria	BUL	573	570	0
37	Turkey	TUR	568	576	-2
38	Egypt	EGY	563	565	0
39	Saudi Arabia	KSA	563	565	0
40	Korea Republic	KOR	557	559	0
41	Trinidad and Tobago	TRI	554	554	1
42	Uruguay	URU	553	557	-1
43	Peru	PER	545	546	2
44	Jamaica	JAM	543	547	0
45	Lithuania	LTU	540	543	1
46	Hungary	HUN	538	547	-3
47	Iceland	ISL	537	536	2
48	Iran	IRN	537	534	2
49	Cote d`Ivoire	CIV	530	541	-1
50	Switzerland	SUI	530	516	3
51	Japan	JPN	529	533	0
52	Finland	FIN	523	499	6
53	Slovenia	SVN	523	522	-1
54	Ghana	GHA	518	543	-7
55	Angola	ANG	515	507	1
56	Cameroon	CMR	511	515	-2
57	Bolivia	BOL	507	514	-2
58	Kuwait	KUW	501	507	-1
59	China PR	CHN	494	497	0
60	Zaire	ZAI	493	496	1
61	Ecuador	ECU	490	497	-1
62	Georgia	GEO	488	493	0
63	United Arab Emirates	UAE	485	487	2
64	FYR Macedonia	MKD	483	471	4
65	Latvia	LVA	483	493	-2
66	Thailand	THA	479	478	0
67	Costa Rica	CRC	473	474	0
68	Zimbabwe	ZIM	472	471	1
69	Cyprus	CYP	470	467	1
70	Mali	MLI	454	455	2
71	Guatemala	GUA	453	453	2
72	Estonia	EST	451	451	2
73	Burkina Faso	BFA	450	446	4
74	Australia	AUS	448	490	-10
75	Honduras	HON	447	450	0
76	Bosnia and Herzegovina	BIH	442	411	13
77	Nigeria	NGA	442	450	-1
78	Northern Ireland	NIR	441	456	-7
79	Cuba	CUB	441	439	2
80	Uzbekistan	UZB	440	441	0
81	Algeria	ALG	439	442	-2
82	Canada	CAN	438	400	12
83	Senegal	SEN	435	434	0
84	Albania	ALB	433	411	4
85	Namibia	NAM	433	432	-1
86	Gabon	GAB	428	439	-4
87	Armenia	ARM	423	405	4
88	Guinea	GUI	421	426	-2
89	Qatar	QAT	419	430	-4
90	Togo	TOG	416	422	-3
91	Wales	WAL	413	443	-13
92	Oman	OMA	406	411	-2
93	El Salvador	SLV	402	403	0
94	Iraq	IRQ	402	404	-2
95	Moldova	MDA	401	398	0
96	Belarus	BLR	394	378	4
97	Mozambique	MOZ	391	395	-1
98	Azerbaijan	AZE	388	386	0
99	New Zealand	NZL	0	372	5
100	Indonesia	IDN	374	374	2
