rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	73	73	0
2	France	FRA	69	70	0
3	Germany	GER	67	68	0
4	Croatia	CRO	66	66	0
5	Argentina	ARG	65	65	0
6	Czech Republic	CZE	64	64	0
7	Italy	ITA	64	64	1
8	Yugoslavia	YUG	64	64	-1
9	Netherlands	NED	62	63	0
10	Mexico	MEX	61	61	2
11	England	ENG	61	62	-1
12	Chile	CHI	59	58	3
13	Romania	ROU	59	60	0
14	Spain	ESP	58	59	0
15	Morocco	MAR	58	58	1
16	Norway	NOR	58	62	-5
17	USA	USA	57	57	1
18	Denmark	DEN	55	57	-1
19	Egypt	EGY	55	56	1
20	Korea Republic	KOR	55	55	1
21	Japan	JPN	54	55	1
22	Paraguay	PAR	54	54	3
23	Zambia	ZAM	54	54	0
24	Colombia	COL	53	56	-5
25	Sweden	SWE	53	51	6
26	Tunisia	TUN	52	54	0
27	Russia	RUS	52	53	2
28	Belgium	BEL	52	52	2
29	Austria	AUT	52	54	-5
30	Jamaica	JAM	52	53	-3
31	South Africa	RSA	51	53	-3
32	Saudi Arabia	KSA	50	50	0
33	Slovakia	SVK	50	50	0
34	Poland	POL	50	46	6
35	Uruguay	URU	48	50	-1
36	Australia	AUS	48	48	3
37	Cameroon	CMR	48	48	0
38	Iran	IRN	48	48	0
39	Scotland	SCO	47	48	-3
40	Israel	ISR	47	45	2
41	Portugal	POR	46	45	2
42	Georgia	GEO	45	45	4
43	Thailand	THA	45	45	2
44	Trinidad and Tobago	TRI	45	44	3
45	Cote d`Ivoire	CIV	44	44	4
46	Angola	ANG	44	42	10
47	Bulgaria	BUL	44	49	-12
48	China PR	CHN	44	44	2
49	Ukraine	UKR	44	39	19
50	Costa Rica	CRC	43	43	2
51	Ecuador	ECU	42	45	-7
52	Kuwait	KUW	42	43	1
53	Mali	MLI	42	41	5
54	Republic of Ireland	IRL	41	44	-6
55	Finland	FIN	41	39	8
56	Algeria	ALG	41	39	8
57	Bolivia	BOL	41	41	4
58	Peru	PER	41	45	-17
59	Hungary	HUN	41	41	1
60	Ghana	GHA	40	39	7
61	Lithuania	LTU	40	43	-6
62	Turkey	TUR	40	43	-8
63	Guinea	GUI	40	41	-4
64	United Arab Emirates	UAE	40	42	-7
65	Iceland	ISL	40	38	5
66	Greece	GRE	40	43	-15
67	Burkina Faso	BFA	40	39	-5
68	Nigeria	NGA	39	39	-3
69	Zaire	ZAI	39	39	-3
70	Zimbabwe	ZIM	39	38	-1
71	FYR Macedonia	MKD	38	36	6
72	Namibia	NAM	38	36	2
73	Togo	TOG	38	35	6
74	Cyprus	CYP	38	35	6
75	Qatar	QAT	37	37	-3
76	Indonesia	IDN	37	33	10
77	Switzerland	SUI	37	36	-1
78	Mozambique	MOZ	37	36	0
79	El Salvador	SLV	37	38	-8
80	Senegal	SEN	36	37	-7
81	Singapore	SIN	36	31	11
82	Guatemala	GUA	36	36	-7
83	Latvia	LVA	36	30	11
84	Vietnam	VIE	35	29	14
85	Cuba	CUB	34	34	-4
86	Kenya	KEN	34	33	-2
87	Gabon	GAB	34	32	0
88	Canada	CAN	34	34	-6
89	Malawi	MWI	33	34	-6
90	Estonia	EST	32	29	6
91	Slovenia	SVN	32	30	4
92	Honduras	HON	32	32	-4
93	Uzbekistan	UZB	31	33	-8
94	Northern Ireland	NIR	31	31	-4
95	Bosnia and Herzegovina	BIH	31	29	2
96	Haiti	HAI	30	31	-3
97	Belarus	BLR	30	26	9
98	Iraq	IRQ	34	31	-7
99	Myanmar	MYA	34	27	6
100	Azerbaijan	AZE	0	28	2
