rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	830	835	0
2	Czech Republic	CZE	779	789	0
3	Netherlands	NED	774	788	0
4	USA	USA	760	764	1
5	Spain	ESP	759	763	1
6	Mexico	MEX	758	762	1
7	France	FRA	754	760	1
8	Argentina	ARG	753	765	-4
8	Portugal	POR	753	755	2
10	England	ENG	744	756	-1
11	Denmark	DEN	738	736	3
12	Nigeria	NGA	737	738	0
13	Turkey	TUR	733	743	-2
14	Italy	ITA	731	738	-2
15	Cameroon	CMR	723	726	0
16	Sweden	SWE	717	725	0
17	Japan	JPN	709	712	1
18	Egypt	EGY	708	714	-1
19	Germany	GER	699	700	3
19	Greece	GRE	699	704	2
21	Tunisia	TUN	694	698	3
22	Iran	IRN	692	705	-3
22	Uruguay	URU	692	699	1
24	Croatia	CRO	690	705	-5
25	Romania	ROU	687	691	1
26	Costa Rica	CRC	686	694	-1
27	Colombia	COL	684	686	3
28	Poland	POL	682	691	-2
29	Senegal	SEN	681	689	-1
30	Republic of Ireland	IRL	678	687	-1
30	Korea Republic	KOR	678	683	1
32	Cote d`Ivoire	CIV	668	671	0
33	Paraguay	PAR	657	666	0
34	Saudi Arabia	KSA	655	660	0
35	Switzerland	SUI	651	657	0
36	Morocco	MAR	649	653	1
37	Russia	RUS	648	657	-2
38	Bulgaria	BUL	642	643	1
39	Ecuador	ECU	636	644	-1
40	Norway	NOR	634	643	-1
41	Ukraine	UKR	616	624	1
41	Honduras	HON	616	623	2
43	Slovakia	SVK	615	627	-2
44	Jamaica	JAM	614	620	1
44	Australia	AUS	614	621	0
46	Serbia and Montenegro	SCG	612	616	0
47	Israel	ISR	607	615	0
47	Trinidad and Tobago	TRI	607	607	2
49	Finland	FIN	604	610	-1
50	Ghana	GHA	602	605	0
51	South Africa	RSA	598	604	1
52	Iraq	IRQ	597	596	3
52	Guinea	GUI	597	594	4
54	Bahrain	BHR	593	599	0
55	Zimbabwe	ZIM	590	602	-2
56	Zambia	ZAM	583	591	1
56	Belgium	BEL	583	605	-6
58	Angola	ANG	578	577	2
59	Uzbekistan	UZB	574	573	2
59	Togo	TOG	574	580	-1
61	Guatemala	GUA	572	580	-3
62	Scotland	SCO	564	567	0
63	Bosnia and Herzegovina	BIH	563	564	1
64	Belarus	BLR	559	565	-1
65	Mali	MLI	556	564	-1
66	China PR	CHN	549	549	5
67	Peru	PER	548	557	-1
67	Chile	CHI	548	556	0
69	Latvia	LVA	547	555	-1
70	Congo DR	COD	546	547	4
71	Venezuela	VEN	544	551	-1
71	Slovenia	SVN	544	554	-2
73	Kuwait	KUW	541	548	-1
74	Wales	WAL	540	544	2
75	Hungary	HUN	538	548	-3
76	Austria	AUT	537	545	-1
76	Qatar	QAT	537	543	1
78	United Arab Emirates	UAE	536	537	2
79	Estonia	EST	533	539	0
79	Cuba	CUB	533	541	-1
81	Panama	PAN	526	532	0
82	Oman	OMA	524	532	-1
83	Jordan	JOR	519	525	0
84	Canada	CAN	517	517	1
85	Libya	LBY	515	519	-1
86	Albania	ALB	514	514	2
87	Algeria	ALG	511	517	-2
88	Korea DPR	PRK	509	515	-1
89	Burkina Faso	BFA	503	503	1
90	Syria	SYR	502	506	-1
91	FYR Macedonia	MKD	492	497	0
92	Singapore	SIN	483	484	0
93	Rwanda	RWA	478	484	-1
94	Kenya	KEN	476	483	0
95	Sudan	SDN	473	480	0
96	Northern Ireland	NIR	471	472	2
97	Iceland	ISL	470	477	0
97	Uganda	UGA	470	472	1
99	Lithuania	LTU	465	478	-3
100	Cyprus	CYP	464	472	-2
