rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	818	822	0
2	France	FRA	801	801	0
3	Argentina	ARG	762	764	0
4	Czech Republic	CZE	748	753	0
5	Italy	ITA	746	740	1
6	Spain	ESP	742	745	-1
7	Portugal	POR	740	726	0
8	Germany	GER	715	719	0
9	Yugoslavia	YUG	712	711	1
10	Netherlands	NED	711	718	-1
11	Mexico	MEX	696	700	0
12	Paraguay	PAR	694	689	2
13	Romania	ROU	685	691	0
14	Norway	NOR	684	692	-2
15	Colombia	COL	674	668	1
16	England	ENG	667	672	-1
17	Croatia	CRO	667	665	0
18	USA	USA	648	648	0
19	Chile	CHI	642	642	0
20	Scotland	SCO	637	619	5
21	Russia	RUS	636	620	3
22	Sweden	SWE	632	634	-1
23	South Africa	RSA	631	631	-1
24	Denmark	DEN	626	639	-4
25	Tunisia	TUN	613	610	2
26	Belgium	BEL	611	620	-3
27	Slovakia	SVK	608	610	-1
28	Morocco	MAR	606	603	0
29	Turkey	TUR	606	591	1
30	Trinidad and Tobago	TRI	597	595	-1
31	Ukraine	UKR	596	567	9
32	Egypt	EGY	589	586	-1
33	Republic of Ireland	IRL	588	571	5
34	Japan	JPN	587	541	15
35	Saudi Arabia	KSA	586	546	12
36	Uruguay	URU	585	582	-2
37	Israel	ISR	585	573	0
38	Slovenia	SVN	584	583	-5
39	Korea Republic	KOR	581	559	5
40	Iran	IRN	580	561	3
41	Cameroon	CMR	580	579	-6
42	Greece	GRE	578	583	-10
43	Austria	AUT	578	569	-4
44	Poland	POL	575	577	-8
45	Peru	PER	563	563	-4
46	Jamaica	JAM	560	562	-4
47	Zambia	ZAM	558	554	-2
48	Hungary	HUN	555	532	5
49	Iceland	ISL	551	533	3
50	Honduras	HON	546	546	-4
51	Nigeria	NGA	544	528	6
52	Cote d`Ivoire	CIV	542	540	-2
53	Angola	ANG	539	539	-2
54	Bulgaria	BUL	535	529	1
55	Finland	FIN	533	529	1
56	Costa Rica	CRC	531	530	-2
57	Ghana	GHA	531	543	-9
58	Ecuador	ECU	527	524	0
59	Switzerland	SUI	526	516	2
60	United Arab Emirates	UAE	525	523	-1
61	Guatemala	GUA	521	521	-1
62	Thailand	THA	518	513	1
63	Canada	CAN	516	506	1
64	Georgia	GEO	510	515	-2
65	Uzbekistan	UZB	509	501	1
66	Bolivia	BOL	504	505	-1
67	Cyprus	CYP	500	500	0
68	Zimbabwe	ZIM	493	496	0
69	Congo DR	COD	489	491	0
70	Kuwait	KUW	486	476	4
71	China PR	CHN	485	469	6
72	Estonia	EST	484	482	-1
73	Burkina Faso	BFA	481	480	0
74	Australia	AUS	479	485	-4
75	FYR Macedonia	MKD	479	456	7
76	Cuba	CUB	472	472	-1
77	Bosnia and Herzegovina	BIH	472	466	1
78	Guinea	GUI	471	471	-2
79	Lithuania	LTU	470	482	-7
80	Iraq	IRQ	469	439	9
81	Albania	ALB	468	427	13
82	Algeria	ALG	463	463	-2
83	Togo	TOG	462	464	-4
84	Haiti	HAI	456	457	-3
85	Congo	CGO	453	443	3
86	Namibia	NAM	452	454	-3
87	Senegal	SEN	451	451	-2
88	Gabon	GAB	449	452	-4
89	El Salvador	SLV	447	447	-3
90	Northern Ireland	NIR	440	438	1
91	Armenia	ARM	440	446	-4
92	New Zealand	NZL	438	436	0
93	Mali	MLI	430	435	0
94	Latvia	LVA	428	439	-4
95	Liberia	LBR	427	427	0
96	Belarus	BLR	427	393	6
97	Moldova	MDA	426	417	0
98	Vietnam	VIE	419	370	12
99	Qatar	QAT	412	419	-3
100	Singapore	SIN	419	375	7
