rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	68	68	0
2	Germany	GER	61	60	1
3	Spain	ESP	61	60	-1
4	Italy	ITA	60	57	2
5	Russia	RUS	58	57	0
6	Norway	NOR	57	58	-2
7	Argentina	ARG	56	57	0
8	Denmark	DEN	56	57	0
9	France	FRA	56	55	3
10	Netherlands	NED	56	53	4
11	Sweden	SWE	55	54	2
12	Romania	ROU	55	53	3
13	Mexico	MEX	55	55	-3
14	Bulgaria	BUL	54	55	-3
15	Switzerland	SUI	54	56	-6
16	Portugal	POR	54	53	1
17	Colombia	COL	53	53	-2
18	Czech Republic	CZE	52	50	2
19	USA	USA	51	50	0
20	England	ENG	50	48	2
21	Republic of Ireland	IRL	49	51	-3
22	Tunisia	TUN	47	46	3
23	Egypt	EGY	47	48	-2
24	Nigeria	NGA	46	43	11
25	Scotland	SCO	46	46	1
26	Belgium	BEL	46	45	3
27	Ghana	GHA	46	47	-4
28	Cote d`Ivoire	CIV	46	45	4
29	Greece	GRE	45	45	1
30	Uruguay	URU	45	46	-6
31	Turkey	TUR	45	46	-3
32	Japan	JPN	45	44	2
33	Poland	POL	45	46	-6
34	Zambia	ZAM	44	45	-3
35	Slovakia	SVK	44	44	-2
36	Chile	CHI	42	42	1
37	Morocco	MAR	41	42	-1
38	Austria	AUT	41	41	2
39	Croatia	CRO	41	38	6
40	Israel	ISR	40	41	2
41	Finland	FIN	40	42	-3
42	Saudi Arabia	KSA	40	42	-3
43	Cameroon	CMR	39	41	-2
44	Korea Republic	KOR	39	37	4
45	Lithuania	LTU	39	39	-2
46	Northern Ireland	NIR	38	38	0
47	Algeria	ALG	38	36	4
48	Iceland	ISL	38	39	-4
49	Australia	AUS	37	35	6
50	Bolivia	BOL	37	36	0
51	Jamaica	JAM	37	26	30
52	Mali	MLI	36	37	-3
53	Senegal	SEN	35	37	-6
54	Latvia	LVA	35	35	0
55	Trinidad and Tobago	TRI	35	34	3
56	Guinea	GUI	34	35	0
57	Wales	WAL	34	34	2
58	Ecuador	ECU	34	33	3
59	South Africa	RSA	33	35	-2
60	Hungary	HUN	33	32	5
61	Zimbabwe	ZIM	33	35	-8
62	Paraguay	PAR	33	33	-2
63	Canada	CAN	32	33	0
64	China PR	CHN	32	30	6
65	Gabon	GAB	31	32	1
66	Zaire	ZAI	31	32	-2
67	Peru	PER	31	31	1
68	Sierra Leone	SLE	31	33	-6
69	Honduras	HON	30	30	2
70	Cyprus	CYP	30	29	5
71	Ukraine	UKR	30	31	-4
72	Uganda	UGA	30	31	-3
73	United Arab Emirates	UAE	29	35	-21
74	Tanzania	TAN	29	29	-2
75	Slovenia	SVN	29	29	-2
76	Costa Rica	CRC	28	29	-2
77	Georgia	GEO	28	28	0
78	Mozambique	MOZ	27	28	-2
79	Angola	ANG	26	27	1
80	Yugoslavia	YUG	25	21	13
81	Qatar	QAT	24	27	-2
82	Kuwait	KUW	24	27	-4
83	Sudan	SDN	23	24	0
84	Liberia	LBR	23	23	4
85	Malawi	MWI	23	26	-3
86	Togo	TOG	23	24	-2
87	Albania	ALB	23	22	2
88	Belarus	BLR	22	20	8
89	Malta	MLT	22	23	-3
90	FYR Macedonia	MKD	22	22	2
91	St. Vincent and the Grenadines	VIN	21	22	-1
92	Niger	NIG	21	23	-7
93	Cuba	CUB	21	21	1
94	Uzbekistan	UZB	20	20	1
95	Oman	OMA	20	22	-4
96	Bahrain	BHR	20	23	-9
97	Kenya	KEN	0	20	0
98	Luxembourg	LUX	19	19	0
99	Mauritania	MTN	19	19	0
100	New Zealand	NZL	20	18	1
