rank	country	code	point	prev_point	prev_rank	
1	France	FRA	810	807	0
2	Brazil	BRA	787	788	1
3	Argentina	ARG	786	793	-1
4	Colombia	COL	731	735	1
5	Portugal	POR	726	733	1
6	Italy	ITA	722	738	-2
7	Mexico	MEX	715	719	1
8	Spain	ESP	715	728	-1
9	Netherlands	NED	714	718	0
10	Yugoslavia	YUG	702	708	1
11	England	ENG	698	704	1
12	Germany	GER	697	710	-2
13	USA	USA	694	702	0
14	Czech Republic	CZE	678	692	0
15	Paraguay	PAR	678	685	0
16	Romania	ROU	673	678	1
17	Sweden	SWE	671	683	-1
18	Cameroon	CMR	670	672	1
19	Republic of Ireland	IRL	670	673	-1
20	Denmark	DEN	660	672	0
21	Uruguay	URU	660	661	1
22	Belgium	BEL	657	665	-1
23	Croatia	CRO	653	659	0
24	Russia	RUS	650	657	0
25	Turkey	TUR	650	656	0
26	Honduras	HON	649	649	0
27	Costa Rica	CRC	645	648	0
28	Slovenia	SVN	644	646	0
29	Nigeria	NGA	640	632	3
30	Tunisia	TUN	640	643	-1
31	Norway	NOR	637	642	-1
32	Iran	IRN	634	636	-1
33	Japan	JPN	632	622	5
34	Saudi Arabia	KSA	628	627	1
35	Trinidad and Tobago	TRI	626	628	-1
36	Ecuador	ECU	624	625	1
37	South Africa	RSA	624	626	-1
38	Poland	POL	620	630	-5
39	Morocco	MAR	615	618	0
40	Egypt	EGY	604	602	0
41	Korea Republic	KOR	602	599	0
42	Finland	FIN	601	593	5
43	Senegal	SEN	596	595	2
44	Chile	CHI	594	596	-1
45	Ukraine	UKR	589	597	-3
46	Cote d`Ivoire	CIV	586	590	2
47	Peru	PER	586	595	-3
48	Australia	AUS	581	584	1
49	Slovakia	SVK	577	594	-3
50	Israel	ISR	570	576	0
51	China PR	CHN	566	569	2
52	Bulgaria	BUL	564	569	0
53	Scotland	SCO	564	570	-2
54	Greece	GRE	562	551	5
55	Georgia	GEO	561	549	5
56	Iceland	ISL	559	563	-1
57	Ghana	GHA	558	566	-3
58	Jamaica	JAM	556	561	-2
59	Angola	ANG	552	558	-2
60	Austria	AUT	547	554	-2
61	Thailand	THA	547	548	0
62	United Arab Emirates	UAE	542	546	1
63	Guatemala	GUA	540	539	2
64	Uzbekistan	UZB	538	541	0
65	Switzerland	SUI	532	547	-3
66	Zambia	ZAM	532	535	1
67	Zimbabwe	ZIM	532	536	-1
68	Hungary	HUN	528	531	0
69	Togo	TOG	525	527	0
70	Bolivia	BOL	524	526	0
71	Congo DR	COD	520	518	1
72	Iraq	IRQ	517	524	-1
73	Bosnia and Herzegovina	BIH	513	517	0
74	Canada	CAN	511	514	0
75	Burkina Faso	BFA	505	503	6
76	Qatar	QAT	505	506	3
77	Liberia	LBR	504	508	-1
78	Algeria	ALG	503	507	-1
79	Cuba	CUB	502	508	-4
80	Kuwait	KUW	502	504	0
81	Cyprus	CYP	493	497	1
82	Haiti	HAI	493	507	-4
83	Venezuela	VEN	488	489	0
84	El Salvador	SLV	481	482	0
85	Estonia	EST	479	482	0
86	Mali	MLI	472	475	1
87	New Zealand	NZL	472	474	1
88	Belarus	BLR	464	480	-2
89	Oman	OMA	463	464	2
90	Syria	SYR	463	465	-1
91	Northern Ireland	NIR	462	462	1
92	Indonesia	IDN	458	464	-2
93	FYR Macedonia	MKD	455	456	0
94	Congo	CGO	454	453	1
95	Lebanon	LIB	454	454	-1
96	Albania	ALB	453	449	0
97	Wales	WAL	442	445	0
98	Jordan	JOR	440	441	2
99	Armenia	ARM	0	444	-1
100	Lithuania	LTU	439	444	-1
