rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	830	833	0
2	Czech Republic	CZE	758	763	0
3	France	FRA	751	754	0
4	Spain	ESP	736	743	0
5	Argentina	ARG	728	720	1
6	Germany	GER	717	725	-1
7	Croatia	CRO	708	703	3
8	Mexico	MEX	704	704	0
9	Norway	NOR	704	710	-2
10	Romania	ROU	701	704	-1
11	Yugoslavia	YUG	693	695	0
12	England	ENG	678	682	1
13	Denmark	DEN	673	683	-1
14	Italy	ITA	668	672	0
15	Portugal	POR	655	662	0
16	Sweden	SWE	651	654	0
17	Paraguay	PAR	647	638	2
18	Colombia	COL	645	646	-1
19	USA	USA	635	638	-1
20	South Africa	RSA	633	624	4
21	Netherlands	NED	629	633	-1
22	Chile	CHI	626	626	1
23	Russia	RUS	626	630	-1
24	Scotland	SCO	622	631	-3
25	Morocco	MAR	613	610	1
26	Slovakia	SVK	609	616	-1
27	Tunisia	TUN	606	605	0
28	Ukraine	UKR	600	598	1
29	Israel	ISR	595	601	-1
30	Belgium	BEL	594	584	3
31	Greece	GRE	590	585	1
32	Egypt	EGY	586	574	5
33	Austria	AUT	585	592	-3
34	Turkey	TUR	578	586	-3
35	Poland	POL	574	579	-1
36	Peru	PER	565	561	3
37	Zambia	ZAM	565	565	1
38	Cameroon	CMR	564	576	-3
39	Republic of Ireland	IRL	563	575	-3
40	Korea Republic	KOR	560	548	3
41	Trinidad and Tobago	TRI	559	555	0
42	Iran	IRN	557	544	4
43	Bulgaria	BUL	550	555	-3
44	Uruguay	URU	550	553	-2
45	Slovenia	SVN	545	546	-1
46	Saudi Arabia	KSA	542	546	-1
47	Cote d`Ivoire	CIV	532	536	0
48	Ghana	GHA	532	519	9
49	Finland	FIN	531	531	0
50	Lithuania	LTU	529	523	4
51	Iceland	ISL	528	532	-3
52	Nigeria	NGA	526	528	0
53	Angola	ANG	525	508	8
54	Hungary	HUN	524	526	-1
55	Jamaica	JAM	523	530	-4
56	Japan	JPN	523	530	-6
57	Switzerland	SUI	520	523	-2
58	United Arab Emirates	UAE	520	522	-2
59	Uzbekistan	UZB	517	519	-1
60	Thailand	THA	515	508	0
61	Cyprus	CYP	504	509	-2
62	China PR	CHN	503	504	0
63	Canada	CAN	502	501	0
64	Georgia	GEO	502	500	0
65	Honduras	HON	494	490	1
66	Congo DR	COD	492	487	1
67	Bolivia	BOL	490	486	2
68	Kuwait	KUW	490	496	-3
69	Costa Rica	CRC	487	487	-1
70	Zimbabwe	ZIM	482	472	2
71	Ecuador	ECU	475	474	0
72	Latvia	LVA	473	479	-2
73	FYR Macedonia	MKD	472	463	0
74	Guatemala	GUA	460	460	0
75	Cuba	CUB	457	458	0
76	Bosnia and Herzegovina	BIH	454	455	0
77	Senegal	SEN	454	450	1
78	Algeria	ALG	453	439	7
79	Burkina Faso	BFA	451	449	1
80	Estonia	EST	451	455	-3
81	Gabon	GAB	446	450	-2
82	Haiti	HAI	445	431	8
83	Mali	MLI	445	447	-2
84	Namibia	NAM	445	440	0
85	Albania	ALB	437	446	-3
86	El Salvador	SLV	434	425	6
87	Iraq	IRQ	434	436	-1
88	Armenia	ARM	433	431	3
89	Australia	AUS	433	440	-6
90	Togo	TOG	433	432	-1
91	Qatar	QAT	432	433	-3
92	Northern Ireland	NIR	426	435	-5
93	Moldova	MDA	422	413	0
94	Guinea	GUI	416	398	3
95	Congo	CGO	408	392	5
96	Indonesia	IDN	405	407	-2
97	Syria	SYR	401	370	9
98	Singapore	SIN	397	398	-2
99	Oman	OMA	0	398	-4
100	Vietnam	VIE	394	395	-1
