rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	72	71	0
2	Germany	GER	63	60	2
3	Romania	ROU	62	58	9
4	Netherlands	NED	62	60	2
5	Denmark	DEN	61	61	-2
6	Spain	ESP	61	63	-4
7	England	ENG	60	59	0
8	Norway	NOR	60	56	7
9	Colombia	COL	60	58	1
10	Argentina	ARG	59	57	3
11	Mexico	MEX	59	59	-2
12	Italy	ITA	58	59	-4
13	Bulgaria	BUL	58	53	9
14	Czech Republic	CZE	57	56	2
15	Morocco	MAR	57	57	-1
16	Russia	RUS	57	60	-11
17	France	FRA	57	58	-6
18	Japan	JPN	56	55	-1
19	Zambia	ZAM	55	55	0
20	Tunisia	TUN	55	53	1
21	Sweden	SWE	55	52	4
22	Slovakia	SVK	55	54	-2
23	Bolivia	BOL	54	55	-5
24	Portugal	POR	54	51	6
25	South Africa	RSA	54	53	-1
26	Austria	AUT	54	46	18
27	Scotland	SCO	54	52	-1
28	Paraguay	PAR	53	52	-1
29	Chile	CHI	53	53	-6
30	Ecuador	ECU	52	51	-1
31	Egypt	EGY	52	50	0
32	USA	USA	52	51	-4
33	Croatia	CRO	51	50	0
34	Peru	PER	51	49	2
35	Korea Republic	KOR	51	50	-1
36	Australia	AUS	50	50	-4
37	Yugoslavia	YUG	50	49	2
38	Saudi Arabia	KSA	49	49	-3
39	Turkey	TUR	49	44	13
40	Jamaica	JAM	49	49	-3
41	Greece	GRE	49	46	5
42	Republic of Ireland	IRL	48	44	13
43	Lithuania	LTU	48	46	-1
44	Cameroon	CMR	47	46	1
45	Ghana	GHA	47	47	-4
46	Cote d`Ivoire	CIV	46	47	-6
47	Uruguay	URU	46	44	3
48	Belgium	BEL	46	49	-10
49	Kuwait	KUW	45	44	2
50	Poland	POL	45	44	3
51	Algeria	ALG	45	45	-4
52	Ukraine	UKR	44	44	2
53	Iran	IRN	44	43	7
54	Israel	ISR	44	46	-11
55	Costa Rica	CRC	44	43	1
56	Angola	ANG	43	43	1
57	Honduras	HON	43	44	-8
58	China PR	CHN	43	43	0
59	Canada	CAN	43	45	-11
60	Trinidad and Tobago	TRI	43	43	1
61	Finland	FIN	42	40	4
62	Gabon	GAB	42	42	0
63	Nigeria	NGA	42	43	-4
64	Guinea	GUI	41	40	5
65	Switzerland	SUI	41	40	-1
66	Zimbabwe	ZIM	40	40	-3
67	United Arab Emirates	UAE	40	40	-1
68	Mozambique	MOZ	40	40	-1
69	Latvia	LVA	39	38	5
70	Thailand	THA	38	40	-2
71	Hungary	HUN	38	38	1
72	Northern Ireland	NIR	38	38	-1
73	El Salvador	SLV	38	38	0
74	Senegal	SEN	37	39	-4
75	Iraq	IRQ	37	37	3
76	Togo	TOG	37	37	0
77	Mali	MLI	37	37	-2
78	Zaire	ZAI	37	37	-1
79	Sierra Leone	SLE	37	33	7
80	FYR Macedonia	MKD	35	35	-1
81	Cyprus	CYP	35	33	3
82	Uzbekistan	UZB	35	34	1
83	Iceland	ISL	35	33	5
84	Namibia	NAM	35	35	-4
85	Qatar	QAT	34	35	-4
86	Oman	OMA	34	34	-4
87	Lebanon	LIB	33	33	0
88	Malaysia	MAS	33	33	2
89	Malawi	MWI	33	33	0
90	Guatemala	GUA	33	32	3
91	Liberia	LBR	33	33	-6
92	Slovenia	SVN	32	32	3
93	Tanzania	TAN	32	32	1
94	Georgia	GEO	32	30	5
95	Uganda	UGA	32	33	-3
96	Congo	CGO	31	30	2
97	Syria	SYR	30	30	3
98	Wales	WAL	30	33	-7
99	Kenya	KEN	30	28	3
100	Sudan	SDN	0	31	-4
