rank	country	code	point	prev_point	prev_rank
1	Belgium	BEL	1494	1494	0
2	Argentina	ARG	1455	1455	0
3	Spain	ESP	1370	1370	0
4	Germany	GER	1347	1347	0
5	Chile	CHI	1269	1273	0
6	Brazil	BRA	1251	1251	0
7	Portugal	POR	1219	1219	0
8	Colombia	COL	1211	1211	0
9	England	ENG	1106	1106	0
10	Austria	AUT	1091	1091	0
11	Uruguay	URU	1074	1074	0
12	Switzerland	SUI	1050	1050	0
13	Ecuador	ECU	1040	1040	0
14	Netherlands	NED	994	994	0
15	Italy	ITA	991	991	0
16	Romania	ROU	980	980	0
17	Wales	WAL	974	974	0
18	Croatia	CRO	958	958	0
19	Cote d`Ivoire	CIV	950	950	0
20	Hungary	HUN	945	945	0
21	Turkey	TUR	933	933	0
22	Bosnia and Herzegovina	BIH	905	898	0
23	Mexico	MEX	898	898	-1
24	Russia	RUS	895	895	0
25	France	FRA	868	868	0
26	Slovakia	SVK	860	860	0
26	Czech Republic	CZE	860	860	0
28	Algeria	ALG	845	845	0
29	Ukraine	UKR	842	842	0
30	Northern Ireland	NIR	825	825	0
31	Republic of Ireland	IRL	810	810	0
32	USA	USA	784	784	0
33	Ghana	GHA	776	778	0
34	Sweden	SWE	771	771	1
35	Poland	POL	769	776	-1
36	Iceland	ISL	761	761	0
37	Costa Rica	CRC	759	759	0
38	Albania	ALB	746	746	0
39	Cape Verde Islands	CPV	745	745	0
40	Tunisia	TUN	711	711	0
41	Greece	GRE	706	706	0
42	Denmark	DEN	685	685	0
43	Iran	IRN	672	653	2
44	Finland	FIN	663	663	-1
45	Senegal	SEN	661	661	-1
46	Paraguay	PAR	652	647	0
47	Peru	PER	644	644	0
48	Congo	CGO	638	638	0
49	Guinea	GUI	624	621	1
50	Trinidad and Tobago	TRI	623	628	-1
51	Korea Republic	KOR	617	617	0
52	Scotland	SCO	609	609	0
53	Japan	JPN	607	607	0
54	Norway	NOR	591	591	0
55	Jamaica	JAM	590	591	-1
55	Serbia	SRB	590	590	1
57	Cameroon	CMR	586	583	2
58	Egypt	EGY	585	585	-1
59	Australia	AUS	583	585	-2
60	Congo DR	COD	580	580	0
61	Slovenia	SVN	565	565	0
62	Uganda	UGA	553	550	1
63	Mali	MLI	552	552	-1
64	United Arab Emirates	UAE	547	543	1
65	Panama	PAN	544	544	-1
66	Nigeria	NGA	540	541	0
67	Zambia	ZAM	516	481	6
68	Belarus	BLR	514	514	-1
69	Equatorial Guinea	EQG	504	498	0
70	Bolivia	BOL	500	500	-2
71	Israel	ISR	498	498	-2
72	Bulgaria	BUL	494	494	-1
73	Uzbekistan	UZB	489	470	1
74	South Africa	RSA	486	487	-2
75	Saudi Arabia	KSA	474	432	5
76	Morocco	MAR	469	469	-1
77	Gabon	GAB	468	468	-1
78	Benin	BEN	458	461	0
79	Haiti	HAI	453	467	-2
80	Cyprus	CYP	441	441	-1
81	Libya	LBY	427	427	0
82	China PR	CHN	413	405	2
83	Venezuela	VEN	412	408	0
84	Qatar	QAT	404	401	2
85	Montenegro	MNE	403	403	0
86	Jordan	JOR	398	399	1
87	Iraq	IRQ	395	381	2
88	Canada	CAN	388	388	0
89	Burkina Faso	BFA	385	381	0
90	Estonia	EST	379	369	3
91	Rwanda	RWA	375	338	10
92	Antigua and Barbuda	ATG	371	409	-10
93	Guatemala	GUA	368	368	1
93	Togo	TOG	368	363	3
95	Botswana	BOT	363	364	0
96	Faroe Islands	FRO	357	357	1
96	Nicaragua	NCA	357	370	-4
98	Honduras	HON	349	338	3
99	El Salvador	SLV	344	344	0
99	Oman	OMA	344	333	5
