rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	71	72	0
2	Germany	GER	64	65	0
3	Czech Republic	CZE	64	64	0
4	Mexico	MEX	61	60	0
5	England	ENG	60	59	0
6	Argentina	ARG	60	58	1
7	Norway	NOR	59	57	5
8	Yugoslavia	YUG	59	58	0
9	Chile	CHI	58	59	-3
10	Colombia	COL	58	57	3
11	USA	USA	58	57	4
12	Japan	JPN	57	57	-1
13	Morocco	MAR	57	57	-3
14	Italy	ITA	56	57	2
15	Spain	ESP	56	57	-6
16	Russia	RUS	56	56	1
17	Egypt	EGY	56	56	1
18	France	FRA	56	55	7
19	Croatia	CRO	55	55	4
20	Korea Republic	KOR	55	55	4
21	Tunisia	TUN	55	55	5
22	Romania	ROU	54	55	0
23	Zambia	ZAM	54	56	-4
24	South Africa	RSA	54	56	-3
25	Netherlands	NED	54	57	-11
26	Ecuador	ECU	53	52	4
27	Denmark	DEN	52	56	-7
28	Sweden	SWE	52	54	-1
29	Paraguay	PAR	52	53	0
30	Jamaica	JAM	52	52	1
31	Austria	AUT	51	53	-3
32	Australia	AUS	51	51	1
33	Bolivia	BOL	51	51	1
34	Saudi Arabia	KSA	50	49	4
35	Bulgaria	BUL	50	47	7
36	Belgium	BEL	50	51	-4
37	Peru	PER	50	50	-2
38	Uruguay	URU	50	49	-1
39	Portugal	POR	49	49	0
40	Slovakia	SVK	49	50	-4
41	Scotland	SCO	48	47	3
42	Iran	IRN	47	47	4
43	Kuwait	KUW	46	47	-2
44	Cote d`Ivoire	CIV	46	47	-1
45	Lithuania	LTU	46	47	0
46	Republic of Ireland	IRL	46	46	1
47	Israel	ISR	45	48	-7
48	Trinidad and Tobago	TRI	45	46	1
49	Cameroon	CMR	45	46	-1
50	Thailand	THA	45	45	2
51	China PR	CHN	45	45	0
52	Georgia	GEO	45	43	5
53	Turkey	TUR	44	44	1
54	Poland	POL	44	44	1
55	Greece	GRE	44	44	1
56	Angola	ANG	43	43	3
57	Algeria	ALG	43	43	1
58	Costa Rica	CRC	43	45	-8
59	United Arab Emirates	UAE	42	44	-6
60	Guinea	GUI	42	42	1
61	Finland	FIN	42	42	1
62	Hungary	HUN	41	37	11
63	Zaire	ZAI	40	40	1
64	Ukraine	UKR	40	41	-1
65	Ghana	GHA	40	43	-5
66	Mali	MLI	39	39	0
67	Burkina Faso	BFA	39	39	1
68	El Salvador	SLV	38	40	-3
69	Mozambique	MOZ	38	38	2
70	Qatar	QAT	38	38	2
71	FYR Macedonia	MKD	37	32	18
72	Iceland	ISL	37	37	4
73	Togo	TOG	37	36	4
74	Nigeria	NGA	36	39	-5
75	Guatemala	GUA	36	39	-8
76	Namibia	NAM	36	36	2
77	Canada	CAN	36	37	-3
78	Senegal	SEN	36	36	3
79	Gabon	GAB	35	36	1
80	Uzbekistan	UZB	35	36	-1
81	Switzerland	SUI	35	38	-11
82	Latvia	LVA	35	37	-7
83	Cyprus	CYP	35	35	-1
84	Zimbabwe	ZIM	35	33	2
85	Iraq	IRQ	33	33	-1
86	Honduras	HON	33	34	-3
87	Oman	OMA	33	33	0
88	Cuba	CUB	33	33	-3
89	Indonesia	IDN	33	33	-1
90	Northern Ireland	NIR	33	31	2
91	Sierra Leone	SLE	32	32	-1
92	Syria	SYR	36	31	1
93	Kenya	KEN	30	31	-2
94	Slovenia	SVN	30	30	2
95	Tanzania	TAN	0	30	0
96	Lebanon	LIB	30	31	-2
97	Malawi	MWI	29	29	0
98	Liberia	LBR	0	29	0
99	Malaysia	MAS	28	29	0
100	Vietnam	VIE	28	28	4
