rank	country	code	point	prev_point	prev_rank
1	Brazil	BRA	846	848	0
2	France	FRA	825	824	0
3	Spain	ESP	748	755	0
4	Netherlands	NED	746	750	0
4	Mexico	MEX	746	749	1
6	Argentina	ARG	744	746	0
7	Turkey	TUR	739	738	0
8	England	ENG	733	726	2
9	USA	USA	731	731	0
10	Germany	GER	728	736	-2
11	Italy	ITA	721	708	3
12	Czech Republic	CZE	712	711	-1
13	Cameroon	CMR	710	709	-1
13	Republic of Ireland	IRL	710	702	2
15	Denmark	DEN	707	709	-3
16	Portugal	POR	686	686	0
17	Costa Rica	CRC	680	684	0
18	Belgium	BEL	672	670	0
19	Romania	ROU	664	648	2
20	Sweden	SWE	658	662	-1
21	Paraguay	PAR	649	651	-1
22	Norway	NOR	646	646	1
23	Japan	JPN	642	639	1
24	Colombia	COL	640	647	-2
24	Uruguay	URU	640	633	2
26	Croatia	CRO	636	638	-1
27	Nigeria	NGA	629	627	2
28	Senegal	SEN	623	628	0
29	Korea Republic	KOR	621	631	-2
29	Slovenia	SVN	621	624	1
29	Serbia and Montenegro	SCG	621	621	4
29	Greece	GRE	621	619	5
33	South Africa	RSA	619	623	-2
34	Poland	POL	618	614	2
35	Bulgaria	BUL	615	610	2
36	Morocco	MAR	614	618	-1
37	Ecuador	ECU	611	608	1
38	Russia	RUS	610	622	-6
39	Egypt	EGY	599	605	0
40	Switzerland	SUI	598	604	0
40	Honduras	HON	598	603	1
42	Israel	ISR	595	591	1
43	Finland	FIN	593	585	2
44	Tunisia	TUN	582	590	0
45	Jamaica	JAM	577	580	1
46	Ukraine	UKR	573	576	1
47	Iran	IRN	572	594	-5
48	Hungary	HUN	564	568	0
49	Saudi Arabia	KSA	559	568	-1
50	Zimbabwe	ZIM	556	557	0
50	Austria	AUT	556	541	5
52	Wales	WAL	550	556	-1
53	Congo DR	COD	546	540	4
54	Cote d`Ivoire	CIV	545	550	-2
54	Trinidad and Tobago	TRI	545	543	0
56	Iceland	ISL	544	534	3
57	Slovakia	SVK	543	541	-2
58	Cuba	CUB	542	544	-5
59	Scotland	SCO	537	533	1
60	Venezuela	VEN	533	539	-2
61	Estonia	EST	529	532	1
62	Iraq	IRQ	528	511	8
63	New Zealand	NZL	525	533	-3
64	Zambia	ZAM	523	522	3
64	Guatemala	GUA	523	524	1
64	Thailand	THA	523	526	0
67	Burkina Faso	BFA	522	523	-1
68	Australia	AUS	521	528	-5
69	Mali	MLI	520	521	-1
69	Algeria	ALG	520	520	0
71	Peru	PER	513	507	0
72	China PR	CHN	510	505	1
73	Chile	CHI	505	502	1
74	Kenya	KEN	504	501	1
75	Ghana	GHA	503	507	-4
76	Latvia	LVA	496	497	0
77	Bosnia and Herzegovina	BIH	491	490	3
78	Canada	CAN	490	492	0
79	Jordan	JOR	485	486	2
80	Angola	ANG	484	495	-3
80	Qatar	QAT	484	491	-1
82	Belarus	BLR	482	474	1
83	Libya	LBY	473	473	1
84	El Salvador	SLV	471	476	-2
85	Haiti	HAI	470	462	3
86	Cyprus	CYP	464	470	-1
87	Togo	TOG	463	466	-1
87	FYR Macedonia	MKD	463	460	4
89	Albania	ALB	458	464	-2
89	Indonesia	IDN	458	461	1
91	Georgia	GEO	455	462	-3
92	Singapore	SIN	441	433	5
93	Lithuania	LTU	438	440	1
93	Syria	SYR	438	441	0
95	Barbados	BRB	435	437	0
96	Kuwait	KUW	434	444	-4
97	Vietnam	VIE	432	435	-1
98	Liberia	LBR	441	430	0
99	Uganda	UGA	432	420	2
100	United Arab Emirates	UAE	0	430	-2
