rank	country	code	point	prev_point	prev_rank	
1	Brazil	BRA	1611	1589	1
2	Spain	ESP	1565	1602	-1
3	Portugal	POR	1249	1214	1
4	Netherlands	NED	1221	1261	-1
5	Italy	ITA	1184	1183	0
6	Germany	GER	1107	1157	0
7	Argentina	ARG	1084	1075	2
8	England	ENG	1068	1120	-1
9	Croatia	CRO	1052	1051	1
10	France	FRA	1044	1077	-2
11	Russia	RUS	1003	1009	1
12	Greece	GRE	968	1032	-1
13	Egypt	EGY	967	967	1
14	USA	USA	950	948	2
15	Chile	CHI	948	974	-2
16	Serbia	SRB	944	950	-1
17	Mexico	MEX	936	921	0
18	Uruguay	URU	902	902	0
19	Cameroon	CMR	887	887	1
20	Australia	AUS	883	898	-1
20	Nigeria	NGA	883	883	2
22	Norway	NOR	879	853	2
23	Slovenia	SVN	860	810	6
24	Israel	ISR	857	811	4
25	Ukraine	UKR	855	837	1
26	Switzerland	SUI	854	887	-6
27	Cote d`Ivoire	CIV	846	846	-2
28	Romania	ROU	843	798	4
29	Czech Republic	CZE	827	809	1
30	Paraguay	PAR	822	855	-7
31	Algeria	ALG	821	821	-4
32	Ghana	GHA	802	802	-1
33	Turkey	TUR	798	770	2
34	Colombia	COL	777	741	5
35	Denmark	DEN	767	778	-1
36	Ecuador	ECU	763	765	0
37	Sweden	SWE	757	739	3
38	Slovakia	SVK	742	791	-5
39	Bulgaria	BUL	740	764	-1
40	Honduras	HON	727	765	-4
41	Gabon	GAB	707	707	2
42	Costa Rica	CRC	706	717	0
43	Republic of Ireland	IRL	690	704	1
44	Scotland	SCO	684	732	-3
45	Japan	JPN	674	692	0
46	Latvia	LVA	652	666	0
47	Korea Republic	KOR	619	629	2
48	Lithuania	LTU	616	570	10
49	Finland	FIN	605	588	5
49	Venezuela	VEN	605	633	-1
51	Bosnia and Herzegovina	BIH	604	642	-4
52	Burkina Faso	BFA	589	589	0
53	Peru	PER	579	537	7
54	Mali	MLI	575	573	3
55	Tunisia	TUN	574	574	1
56	Hungary	HUN	567	589	-4
57	Northern Ireland	NIR	555	628	-7
58	Poland	POL	552	562	1
59	Benin	BEN	531	531	2
60	Iran	IRN	521	518	3
60	FYR Macedonia	MKD	521	509	5
62	Belgium	BEL	518	506	4
63	Canada	CAN	516	516	1
64	Austria	AUT	509	582	-9
65	Montenegro	MNE	500	484	4
66	Saudi Arabia	KSA	495	520	-4
67	Bolivia	BOL	491	597	-16
68	Cyprus	CYP	488	470	2
69	Bahrain	BHR	475	501	-2
70	Morocco	MAR	469	488	-2
71	Zambia	ZAM	452	452	0
71	El Salvador	SLV	452	437	3
73	Togo	TOG	438	438	0
74	Uganda	UGA	437	437	0
75	Wales	WAL	429	416	2
76	Panama	PAN	421	430	0
77	Senegal	SEN	414	444	-5
78	New Zealand	NZL	413	409	1
79	Jamaica	JAM	412	412	-1
80	Albania	ALB	406	389	3
81	Belarus	BLR	397	404	-1
82	Malawi	MWI	394	394	-1
82	Iraq	IRQ	394	394	-1
84	Moldova	MDA	392	373	3
85	China PR	CHN	390	382	-1
85	Angola	ANG	390	380	1
87	Guinea	GUI	381	381	-2
87	Haiti	HAI	381	362	4
89	Mozambique	MOZ	378	371	0
90	South Africa	RSA	369	372	-2
91	Iceland	ISL	367	364	-1
91	Trinidad and Tobago	TRI	367	350	2
93	Gambia	GAM	361	361	-1
94	Uzbekistan	UZB	354	345	1
95	Qatar	QAT	351	342	2
96	Kuwait	KUW	348	348	-2
97	Oman	OMA	346	344	-1
98	Syria	SYR	342	342	-1
99	Armenia	ARM	311	292	7
100	United Arab Emirates	UAE	0	297	2
